ID,NAME,PROVINCE,LATITUDE,LONGITUDE,ELEVATION,HOURLY_FIRST_DAY, HOURLY_LAST_DAY, DAILY_FIRST_DAY, DAILY_LAST_DAY,MONTHLY_FIRST_DAY, MONTHLY_LAST_DAY
27614,OAK VALLEY,ONT,45.00085,-75.3652933333333,80.5,null,null,1998-06-01,2008-09-30,1998-06-01,2006-12-01
3641,OAKBANK,MAN,49.9333333333333,-96.85,245.6,null,null,1885-04-01,2013-12-20,1885-01-01,2007-11-01
3641,OAKBANK,MAN,49.9333333333333,-96.85,245.6,null,null,1885-04-01,2013-12-20,1885-01-01,2007-11-01
2119,OAKLAND LAKE,ALTA,51.3833333333333,-111.95,844.9,null,null,1983-11-01,1988-03-31,1983-01-01,1988-12-01
3513,OAKNER,MAN,50.1,-100.633333333333,502.9,null,null,1962-06-01,2007-11-30,1962-01-01,2007-11-01
10881,OAKPOINT MARINE,MAN,50.4994566666667,-98.036675,249.6,1994-02-01,2013-12-30,1994-07-06,2013-12-30,1996-08-01,2007-10-01
4988,OAKVILLE,ONT,43.4166666666667,-79.6833333333333,83.8,null,null,1956-04-01,1971-09-30,1956-01-01,1971-12-01
11003,OAKVILLE,MAN,49.9,-98.0333333333333,249.9,null,null,1993-12-01,1995-10-31,1993-12-01,1995-10-01
4971,OAKVILLE GERARD,ONT,43.4280575,-79.6969616666667,92,null,null,1990-04-01,2006-10-31,1990-01-01,2006-10-01
4972,OAKVILLE GLEN ABBEY,ONT,43.45,-79.7166666666667,132,null,null,1983-10-01,1987-04-30,1983-01-01,1987-12-01
4846,OAKVILLE SOUTHEAST WPCP,ONT,43.4833333333333,-79.6333333333333,86.9,null,null,1970-07-01,2001-12-31,1970-01-01,2001-12-01
4989,OAKVILLE STP,ONT,43.4166666666667,-79.6833333333333,83.8,null,null,1964-11-01,1970-01-31,1964-01-01,1970-12-01
45667,OAKVILLE TWN,ONT,43.5125,-79.69,168,null,null,2007-01-30,2013-12-28,null,null
4086,OBA,ONT,49.0666666666667,-84.1,331,null,null,1926-02-01,1946-08-31,1926-01-01,1946-12-01
2576,OBED,ALTA,53.55,-117.216666666667,1088.1,null,null,1970-10-01,1972-03-31,1970-01-01,1972-12-01
2577,OBED LO,ALTA,53.5666666666667,-117.5,1585,null,null,1958-09-01,2011-09-01,1959-01-01,2007-09-01
5961,OBIDJUAN,QUE,48.6333333333333,-74.9333333333333,408.4,null,null,1923-09-01,1952-09-30,1923-01-01,1952-12-01
414,OCEAN FALLS,BC,52.35,-127.683333333333,4.9,null,null,1924-01-01,1986-11-30,1924-01-01,1986-12-01
623,OCHILTREE MIOCENE,BC,52.2602777777778,-121.723888888889,1027,null,null,1963-01-01,2003-09-30,1963-01-01,2003-09-01
3828,OCHRE RIVER,MAN,51.0666666666667,-99.7833333333333,280.4,null,null,1970-06-01,2005-10-31,1970-01-01,2005-10-01
3833,OCHRE RIVER SOUTH,MAN,50.9833333333333,-99.7833333333333,315.2,null,null,1979-06-01,1980-03-31,1979-01-01,1980-12-01
2977,ODESSA,SASK,50.3333333333333,-103.683333333333,658.1,null,null,1971-08-01,1986-02-28,1971-01-01,1986-12-01
1581,OGILVIE RIVER,YT,65.3602777777778,-138.305277777778,597.4,null,null,1971-05-01,2008-03-31,1971-01-01,2007-02-01
4580,OIL CITY,ONT,42.9166666666667,-82.0333333333333,207.9,null,null,1953-11-01,1959-11-30,1953-01-01,1959-12-01
4581,OIL SPRINGS,ONT,42.7833333333333,-82.1166666666667,207.3,null,null,1960-09-01,1967-04-30,1960-01-01,1967-12-01
1036,OK FALLS MCLEAN CRK,BC,49.35,-119.533333333333,455.1,null,null,1982-12-01,1991-05-31,1982-01-01,1991-11-01
5248,OKA,QUE,45.5,-74.0666666666667,91.4,null,null,1937-08-01,2013-10-31,1937-01-01,2013-10-01
1032,OKANAGAN CENTRE,BC,50.05625,-119.443944444444,501,null,null,1925-03-01,2013-12-29,1925-01-01,2007-02-01
978,OKANAGAN CENTRE CAMP RD,BC,50.05,-119.433333333333,445,null,null,1984-08-01,1988-06-30,1984-01-01,1988-12-01
1033,OKANAGAN FALLS,BC,49.35,-119.533333333333,502.9,null,null,1965-06-01,1968-09-30,1965-01-01,1968-12-01
1018,OKANAGAN FALLS 2S,BC,49.3166666666667,-119.55,335.3,null,null,1970-11-01,1982-05-31,1970-01-01,1982-12-01
1034,OKANAGAN MISSION,BC,49.8,-119.516666666667,408.4,null,null,1970-11-01,1985-09-30,1970-01-01,1985-12-01
1035,OKANAGAN MISSION TOZER,BC,49.8166666666667,-119.483333333333,359,null,null,1984-12-01,1992-02-29,1984-01-01,1992-12-01
2282,OKOTOKS,ALTA,50.7166666666667,-113.983333333333,1051,null,null,1906-06-01,1932-02-29,1906-01-01,1932-12-01
2173,OKOTOKS,ALTA,50.7291694444444,-113.960858333333,1081,null,null,1990-05-01,2013-12-29,1990-01-01,2007-11-01
2170,OKOTOKS BIG ROCK,ALTA,50.7,-114.116666666667,1136.9,null,null,1969-12-01,1970-05-31,1970-01-01,1970-12-01
2283,OKOTOKS EAST,ALTA,50.7333333333333,-113.916666666667,1066.8,null,null,1970-01-01,1971-03-31,1970-01-01,1971-12-01
51437,OLD CROW A,YT,67.57,-139.84,250.2,2013-10-08,2013-12-30,null,null,null,null
1582,OLD CROW A,YT,67.5705555555556,-139.839166666667,250.2,1975-08-01,2013-10-10,1951-09-01,2013-03-31,1951-01-01,2007-02-01
26894,OLD CROW RCS,YT,67.5705555555556,-139.839166666667,251.2,1994-09-28,2013-12-30,1995-11-10,2013-12-30,2006-03-01,2007-02-01
1143,OLD GLORY MOUNTAIN,BC,49.15,-117.916666666667,2347,1953-01-01,1967-12-31,1944-11-01,1967-12-31,1945-01-01,1967-12-01
624,OLD SUMMIT RD NORTH,BC,54.1166666666667,-122.65,685.8,null,null,1976-07-01,1977-09-30,1976-01-01,1977-12-01
2120,OLDS,ALTA,51.7833333333333,-114.1,1040.3,null,null,1914-04-01,2013-07-04,1914-01-01,2007-11-01
32453,OLDS AGDM,ALTA,51.7586111111111,-114.084722222222,1046,2002-12-18,2013-12-30,2002-11-01,2013-12-30,2002-11-01,2007-11-01
2024,OLDS CLARKE,ALTA,51.7333333333333,-114.1,1042.7,null,null,1990-11-01,1991-11-30,1990-01-01,1991-12-01
2027,OLDS ERICKSON,ALTA,51.7833333333333,-114.2,1014,null,null,1988-07-01,1991-07-31,1988-01-01,1991-12-01
3512,OLHA,MAN,50.6666666666667,-100.55,621.8,null,null,1966-11-01,1995-01-31,1966-01-01,1995-01-01
10087,OLIPHANT,ONT,44.7166666666667,-81.275,181.8,1994-02-01,1998-04-01,1994-12-30,1998-04-01,null,null
1037,OLIVER,BC,49.1658333333333,-119.564166666667,315.2,null,null,1938-06-01,2008-10-21,1955-01-01,2007-02-01
6836,OLIVER 3,BC,49.1833333333333,-119.55,280,null,null,1991-12-01,1995-08-31,1991-01-01,1995-08-01
41783,OLIVER AGDM,ALTA,53.65,-113.35,665,2003-06-26,2013-12-30,2003-04-01,2013-12-30,2003-04-01,2007-11-01
1038,OLIVER EAST,BC,49.1833333333333,-119.533333333333,335.3,null,null,1962-08-01,1967-02-28,1962-01-01,1967-12-01
1031,OLIVER MONASHEE VINEYARD,BC,49.1166666666667,-119.55,374.9,null,null,1978-06-01,1978-09-30,1978-01-01,1978-12-01
981,OLIVER ROCKCLIFF,BC,49.1666666666667,-119.566666666667,332,null,null,1989-08-01,1989-11-30,1989-01-01,1989-12-01
1039,OLIVER STP,BC,49.1789027777778,-119.544469444444,297.2,null,null,1924-01-01,2013-11-29,1924-01-01,2007-02-01
1944,OLIVER TREE NURSERY,ALTA,53.65,-113.366666666667,647.7,null,null,1972-05-01,2005-11-30,1972-01-01,2005-11-01
26771,OMPAH,ONT,44.9741866666667,-76.8561283333333,251,null,null,1994-08-01,2008-09-30,1994-01-01,2006-12-01
26773,OMPAH-SEITZ,ONT,45.053625,-76.7839133333333,276,null,null,1994-08-01,2013-02-28,1994-01-01,2006-12-01
10685,ONAKAWANA (AUT),ONT,50.6,-81.4166666666667,42.1,1994-02-01,1997-04-24,null,null,null,null
27294,ONATCHIWAY,QUE,48.8941666666667,-71.0316666666667,304,1997-08-13,2013-12-30,1997-08-13,2013-12-30,null,null
6898,ONE ISLAND LAKE,ONT,48.65,-89.4166666666667,457.2,null,null,1992-02-01,1993-06-30,1992-01-01,1993-12-01
10725,ONEFOUR CDA,ALTA,49.1166666666667,-110.466666666667,935,1994-02-01,2013-12-30,1994-03-22,2013-12-27,1996-04-01,2007-10-01
3245,ONION LAKE,SASK,53.8666666666667,-109.983333333333,0,null,null,1903-06-01,1917-11-30,1903-01-01,1911-12-01
1945,ONOWAY,ALTA,53.7,-114.2,711.7,null,null,1970-10-01,1975-08-31,1970-01-01,1975-12-01
3861,OONIKUP,MAN,53.5,-101.333333333333,0,null,null,1889-11-01,1903-05-31,1889-01-01,1893-12-01
535,OOTSA L SKINS L SPILLWAY,BC,53.7721666666667,-125.996555555556,861.1,null,null,1956-12-01,2013-03-31,1956-01-01,2007-02-01
43963,OOTSA LAKESKINS LAKE CLIMATE,BC,53.7718888888889,-125.996719444444,861,2005-08-22,2013-12-30,2005-08-22,2013-12-30,2006-01-01,2007-01-01
6060,OPEMISKA,QUE,49.7833333333333,-74.8666666666667,314.6,null,null,1955-05-01,1956-04-30,1955-01-01,1956-12-01
4990,ORANGEVILLE,ONT,43.9166666666667,-80.05,404.8,null,null,1883-04-01,1967-12-31,1883-01-01,1967-12-01
4991,ORANGEVILLE MOE,ONT,43.9183516666667,-80.0864066666667,411.5,null,null,1961-02-01,2013-11-29,1961-01-01,2006-12-01
4480,ORILLIA,ONT,44.6166666666667,-79.4,224,null,null,1871-05-01,1961-12-31,1871-01-01,1961-12-01
6904,ORILLIA BRAIN,ONT,44.6027777777778,-79.4388888888889,250,null,null,1992-08-01,2011-08-07,1992-01-01,2006-12-01
4481,ORILLIA STP,ONT,44.5833333333333,-79.4,224,null,null,1957-02-01,1965-02-28,1957-01-01,1965-12-01
4482,ORILLIA TS,ONT,44.6166666666667,-79.4166666666667,219.5,null,null,1965-02-01,1993-08-31,1965-01-01,1993-12-01
32333,ORION,ALTA,49.4947305555556,-110.824191666667,944,null,null,2002-12-01,2007-10-10,2002-12-01,2007-08-01
4992,ORLAND,ONT,44.1333333333333,-77.8166666666667,144.8,null,null,1973-03-01,1974-02-28,1973-01-01,1974-12-01
4326,ORLEANS VEH PRVG GND,ONT,45.45,-75.5666666666667,89,null,null,1953-12-01,1958-04-30,1953-01-01,1958-12-01
2978,ORMISTON,SASK,49.7166666666667,-105.366666666667,685.8,null,null,1951-07-01,1998-12-31,1951-01-01,1998-12-01
5429,ORMSTOWN,QUE,45.1166666666667,-74.05,45.7,null,null,1962-11-01,2013-10-31,1962-01-01,2013-10-01
4483,ORO,ONT,44.5166666666667,-79.5833333333333,304.8,null,null,1964-12-01,1965-04-30,1965-01-01,1965-12-01
4484,ORO WAM,ONT,44.5166666666667,-79.45,221,null,null,1974-12-01,1977-02-28,1974-01-01,1977-12-01
6217,OROMOCTO,NB,45.8333333333333,-66.4666666666667,45.7,null,null,1957-07-01,1994-09-30,1957-01-01,1994-12-01
4993,ORONO,ONT,43.9666666666667,-78.6166666666667,147.8,null,null,1923-04-01,1996-04-30,1923-01-01,1996-04-01
2979,OSAGE,SASK,49.9166666666667,-103.6,603.5,null,null,1966-07-01,1966-09-30,1966-01-01,1966-12-01
43404,OSBORNE HEAD DND,NS,44.6127783333333,-63.4230575,30,2004-09-24,2012-10-31,null,null,null,null
48649,OSHAWA,ONT,43.9227777777778,-78.8833447222222,139.9,2010-06-03,2013-12-30,2010-06-03,2013-12-30,null,null
4994,OSHAWA,ONT,43.9,-78.8666666666667,112.8,null,null,1882-09-01,1959-06-30,1882-01-01,1959-12-01
4995,OSHAWA FIRE HALL #3,ONT,43.9333333333333,-78.8666666666667,143,null,null,1976-06-01,1992-06-30,1976-01-01,1992-12-01
4996,OSHAWA WPCP,ONT,43.8666666666667,-78.8333333333333,83.8,null,null,1969-08-01,2013-12-29,1969-01-01,2006-12-01
5962,OSKELANEO,QUE,48.1166666666667,-75.2,415.1,null,null,1963-01-01,1974-10-31,1963-01-01,1974-12-01
5963,OSKELANEO 1,QUE,48.1166666666667,-75.1666666666667,396.2,null,null,1923-05-01,1933-06-30,1923-01-01,1933-12-01
5964,OSKELANEO 2,QUE,0,0,0,null,null,1927-06-01,1939-09-30,1927-01-01,1939-12-01
27321,OSLER 6 N,SASK,52.4166666666667,-106.5,519.1,null,null,1997-06-01,2008-12-31,1997-06-01,2007-11-01
1040,OSOYOOS,BC,49.0333333333333,-119.433333333333,297,null,null,1954-04-01,1991-11-30,1954-01-01,1991-11-01
1041,OSOYOOS CS,BC,49.0283333333333,-119.441111111111,282.9,1994-02-01,2013-12-30,1990-08-01,2013-12-30,1990-01-01,2006-11-01
1042,OSOYOOS EAST,BC,49.0166666666667,-119.433333333333,329.2,null,null,1962-08-01,1964-05-31,1962-01-01,1964-12-01
1043,OSOYOOS WEST,BC,49.0319444444444,-119.442777777778,297.2,null,null,1967-04-01,2009-09-15,1967-01-01,2007-02-01
1044,OSPREY LAKE,BC,49.7,-120.183333333333,1099.1,null,null,1928-09-01,1952-05-31,1928-01-01,1952-12-01
3715,OSTENFELD,MAN,49.8166666666667,-96.4833333333333,274.3,null,null,1973-06-01,2005-03-31,1973-01-01,2005-03-01
5184,OTONABEE,ONT,44.3333333333333,-78.3,205.4,null,null,1895-08-01,1911-05-31,1895-01-01,1911-12-01
4327,OTTAWA,ONT,45.4,-75.7166666666667,71.9,null,null,1872-03-01,1935-03-31,1872-01-01,1935-12-01
4328,OTTAWA ALBION RD,ONT,45.3333333333333,-75.6333333333333,97.5,null,null,1954-04-01,1954-11-30,1954-01-01,1954-12-01
4329,OTTAWA ALTA VISTA,ONT,45.3833333333333,-75.75,80.8,null,null,1961-10-01,1963-05-31,1961-01-01,1963-12-01
4329,OTTAWA ALTA VISTA,ONT,45.3833333333333,-75.75,80.8,null,null,1961-10-01,1963-05-31,1961-01-01,1963-12-01
4330,OTTAWA BECKWITH RD,ONT,45.4,-75.6666666666667,61,null,null,1955-01-01,1961-05-31,1955-01-01,1961-12-01
4331,OTTAWA BILLINGS BRIDGE,ONT,45.35,-75.65,92,null,null,1953-10-01,1954-10-31,1953-01-01,1954-12-01
4332,OTTAWA BRITANNIA,ONT,45.3666666666667,-75.8,57.6,null,null,1972-06-01,1984-03-31,1972-01-01,1984-12-01
4333,OTTAWA CDA,ONT,45.3833333333333,-75.7166666666667,79.2,null,null,1889-11-01,2013-12-30,1889-01-01,2006-12-01
30578,OTTAWA CDA RCS,ONT,45.3833333333333,-75.7166666666667,79.2,2000-10-19,2013-12-30,2000-10-19,2013-12-30,2003-04-01,2006-12-01
4334,OTTAWA CITY HALL,ONT,45.4333333333333,-75.7,56.4,null,null,1966-06-01,1975-04-30,1966-01-01,1975-12-01
50719,OTTAWA GATINEAU A,QUE,45.5216666666667,-75.5636111111111,64.3,2012-10-09,2013-12-30,null,null,null,null
4335,OTTAWA HAZELDEAN,ONT,45.3166666666667,-75.9,106.7,null,null,1969-06-01,1969-09-30,1969-01-01,1969-12-01
4336,OTTAWA HOGS BACK,ONT,45.3666666666667,-75.6833333333333,79.2,null,null,1953-10-01,1954-11-30,1953-01-01,1954-12-01
49568,OTTAWA INTL A,ONT,45.3166666666667,-75.6666666666667,114,2011-12-14,2013-12-30,2011-12-15,2013-12-30,null,null
4338,OTTAWA KANATA,ONT,45.3333333333333,-75.9166666666667,100.6,null,null,1969-06-01,1969-09-30,1969-01-01,1969-12-01
4339,OTTAWA LA SALLE ACAD,ONT,45.4333333333333,-75.7,61,null,null,1954-12-01,1967-06-30,1954-01-01,1967-12-01
4340,OTTAWA LEMIEUX ISLAND,ONT,45.4166666666667,-75.7333333333333,61,null,null,1953-10-01,1979-04-30,1953-01-01,1979-12-01
4337,OTTAWA MACDONALD-CARTIER INT'L  A,ONT,45.3225,-75.6691666666667,114,1953-01-01,2011-12-15,1938-11-01,2011-12-14,1938-01-01,2011-06-01
4341,OTTAWA NEPEAN,ONT,45.3833333333333,-75.75,83.8,null,null,1960-12-01,1962-03-31,1960-01-01,1961-12-01
4342,OTTAWA NRC,ONT,45.45,-75.6166666666667,97.5,null,null,1951-11-01,1984-07-31,1952-01-01,1984-12-01
4343,OTTAWA RIDEAU WARD,ONT,45.4,-75.6333333333333,71.3,null,null,1972-06-01,1975-04-30,1972-01-01,1975-12-01
4344,OTTAWA ROCKCLIFFE A,ONT,45.45,-75.6333333333333,54.3,1953-01-01,1964-03-31,1942-04-01,1964-03-31,1942-01-01,1964-12-01
4345,OTTAWA SOUTH MARCH,ONT,45.35,-75.9333333333333,86.9,null,null,1969-06-01,1969-09-30,1969-01-01,1969-12-01
7684,OTTAWA STOLPORT A,ONT,45.4666666666667,-75.65,58.5,1974-04-09,1976-04-30,null,null,null,null
4346,OTTAWA U OF O,ONT,45.4166666666667,-75.6833333333333,65.5,null,null,1954-10-01,1955-03-31,1954-01-01,1955-12-01
1583,OTTER FALLS NCPC,YT,61.0333333333333,-137.05,829.7,null,null,1980-02-01,2013-02-28,1980-01-01,2007-02-01
5621,OTTER LAKE,QUE,45.85,-76.4333333333333,213.4,null,null,1948-11-01,2004-04-30,1948-01-01,2004-04-01
2764,OTTER LAKES LO,ALTA,56.7,-115.766666666667,731.5,null,null,1962-04-01,2011-08-22,1962-01-01,2007-08-01
3391,OTTER RAPIDS,SASK,55.65,-104.733333333333,358,null,null,1964-10-01,2001-06-30,1964-01-01,1964-12-01
3642,OTTERBURNE,MAN,49.5,-97.05,238.4,null,null,1961-07-01,1969-07-31,1961-01-01,1969-12-01
5824,OUIMET,QUE,48.3166666666667,-68.2,305,null,null,1963-01-01,1993-03-31,1963-01-01,1993-12-01
2980,OUNGRE,SASK,49.15,-103.75,604,null,null,1984-10-01,1994-12-31,1984-01-01,1994-12-01
5717,OUTARDES 4,QUE,49.7,-68.9166666666667,289.6,null,null,1965-03-01,1969-12-31,1965-01-01,1969-12-01
4347,OUTLET,ONT,44.4833333333333,-76.05,91.4,null,null,1969-06-01,1970-02-28,1969-01-01,1970-12-01
3316,OUTLOOK,SASK,51.4833333333333,-107.05,540.7,null,null,1915-02-01,1971-12-31,1915-01-01,1971-12-01
3317,OUTLOOK 2,SASK,51.6166666666667,-106.95,540.1,null,null,1961-11-01,1964-09-30,1961-01-01,1964-12-01
3318,OUTLOOK PFRA,SASK,51.4833333333333,-107.05,541,1996-08-26,2013-12-30,1952-05-01,2013-12-30,1952-01-01,2007-11-01
3834,OVERFLOWING RIVER,MAN,53.15,-101.1,257.9,null,null,1984-06-01,1993-05-31,1984-01-01,1993-12-01
6425,OVERTON,NS,43.8333333333333,-66.15,15.2,null,null,1972-04-01,1975-01-31,1972-01-01,1975-12-01
4485,OWEN SOUND,ONT,44.5666666666667,-80.9166666666667,182,null,null,1878-07-01,1962-02-28,1879-01-01,1962-12-01
4486,OWEN SOUND MOE,ONT,44.5833333333333,-80.9333333333333,178.9,null,null,1964-12-01,2007-12-01,1965-01-01,2006-12-01
2284,OWENDALE,ALTA,49.1333333333333,-113.033333333333,1249.7,null,null,1958-08-01,1963-01-31,1958-01-01,1962-12-01
4035,OXALINE LAKE,ONT,49.7,-87.5666666666667,331.3,null,null,1952-08-01,1956-09-30,1952-01-01,1956-12-01
2981,OXBOW,SASK,49.3166666666667,-102.116666666667,576,null,null,1949-08-01,2013-12-29,1949-01-01,2007-11-01
6426,OXFORD,NS,45.7333333333333,-63.8666666666667,12.8,null,null,1953-05-01,1979-08-31,1953-01-01,1979-12-01
4806,OXFORD CENTRE,ONT,43.1,-80.6833333333333,297.2,null,null,1961-12-01,1965-04-30,1961-01-01,1965-12-01
3892,OXFORD HOUSE A,MAN,54.7666666666667,-95.2666666666667,204.8,null,null,1985-10-01,1985-12-31,1985-01-01,1985-12-01
1045,OYAMA,BC,50.1141666666667,-119.366861111111,440,null,null,1965-06-01,1997-10-31,1965-01-01,1997-10-01
2121,OYEN,ALTA,51.45,-110.483333333333,777.2,null,null,1912-04-01,1959-08-31,1912-01-01,1959-12-01
31410,OYEN AGDM,ALTA,51.3833333333333,-110.35,766.7,2002-03-18,2013-12-30,2002-02-01,2013-12-30,2002-02-01,2007-11-01
2110,OYEN AIRPORT,ALTA,51.3333333333333,-110.483333333333,761.4,null,null,1980-10-01,1981-10-31,1980-01-01,1981-12-01
2122,OYEN CAPPON,ALTA,51.1666666666667,-110.516666666667,792.5,null,null,1974-01-01,2013-05-01,1974-01-01,2007-11-01
2123,OYEN CARA,ALTA,51.3527888888889,-110.471669444444,769.6,null,null,1988-08-01,2013-10-10,1988-01-01,2007-11-01
196,OYSTER RIVER UBC,BC,49.8833333333333,-125.133333333333,10.7,null,null,1967-04-01,2006-04-30,1967-01-01,2006-04-01
262,PACHENA POINT,BC,48.7227777777778,-125.097222222222,37,1953-01-01,1958-11-14,1924-11-01,2013-12-29,1924-01-01,2007-02-01
415,PACIFIC,BC,54.7666666666667,-128.266666666667,121.9,null,null,1977-06-01,1982-06-30,1977-01-01,1982-12-01
2578,PADDLE RIVER,ALTA,54.0333333333333,-114.75,655.3,null,null,1978-06-01,2006-12-31,1978-01-01,2006-12-01
27828,PADDLE RIVER 764,ALTA,54.0483333333333,-114.67,660,null,null,1999-04-01,2007-10-31,2003-07-01,2005-02-01
3422,PADDOCKWOOD EXP ST,SASK,53.5166666666667,-105.533333333333,485.2,null,null,1951-01-01,1957-12-31,1951-01-01,1957-12-01
1771,PADLOPING ISLAND,NU,67.0333333333333,-62.7333333333333,39.6,null,null,1941-12-01,1956-08-31,1942-01-01,1956-12-01
4171,PAGWA,ONT,50.05,-85.3,189,null,null,1918-05-01,1934-11-30,1918-01-01,1934-12-01
4172,PAGWA A,ONT,50.0333333333333,-85.2666666666667,189,null,null,1938-08-01,1964-10-31,1938-01-01,1964-12-01
1584,PAINT MOUNTAIN TOWER,YT,60.8333333333333,-137.5,1386.8,null,null,1976-06-01,1976-08-31,1976-01-01,1976-12-01
4582,PAISLEY,ONT,44.2666666666667,-81.3666666666667,244.1,null,null,1961-08-01,1992-10-31,1961-01-01,1992-12-01
1946,PAKAN,ALTA,54,-112.516666666667,0,null,null,1902-07-01,1912-11-30,1902-01-01,1912-12-01
46912,PAKOWKI LAKE AGCM,ALTA,49.2247238888889,-111.126112777778,915,2008-01-08,2013-12-30,2007-09-01,2013-12-30,2007-09-01,2007-11-01
4997,PALERMO,ONT,43.4166666666667,-79.7666666666667,155.4,null,null,1962-04-01,1967-11-30,1962-01-01,1967-12-01
4998,PALGRAVE,ONT,43.95,-79.85,312.7,null,null,1956-01-01,1984-03-31,1956-01-01,1984-12-01
363,PALLANT CREEK,BC,53.05,-132.05,20,null,null,1980-06-01,1998-07-31,1980-01-01,1998-07-01
6061,PALMAROLLE,QUE,48.6666666666667,-79.1666666666667,275.8,null,null,1986-11-01,1988-12-31,1986-01-01,1988-12-01
3134,PALMER,SASK,49.8666666666667,-106.35,727,null,null,1962-11-01,1991-05-31,1962-01-01,1991-11-01
3135,PAMBRUN CDA EPF,SASK,50,-107.433333333333,777.2,null,null,1956-01-01,1970-12-31,1956-01-01,1970-12-01
2124,PANDORA EXP ST,ALTA,51.0166666666667,-111.733333333333,762,null,null,1959-01-01,1961-11-30,1959-01-01,1961-12-01
2982,PANGMAN,SASK,49.65,-104.55,649.2,null,null,1990-10-01,1993-09-30,1990-01-01,1993-12-01
10721,PANGNIRTUNG,NU,66.1434166666667,-65.71125,22.6,1994-02-01,2013-12-24,1995-09-06,2013-12-24,1996-01-01,2007-09-01
1772,PANGNIRTUNG 1925 CLIMATE,NU,66.1333333333333,-65.7333333333333,15.2,null,null,1925-10-01,1983-08-31,1926-01-01,1983-12-01
8273,PANGNIRTUNG A,NU,66.145,-65.7136111111111,24.1,1987-12-01,2013-03-07,1995-10-01,2011-01-31,1995-10-01,2007-11-01
51158,PANGNIRTUNG A,NU,66.145,-65.7136111111111,24.1,2013-03-05,2013-12-30,null,null,null,null
51217,PANGNIRTUNG A,NU,66.145,-65.7136111111111,24,2013-03-05,2013-12-30,null,null,null,null
47487,PANGNIRTUNG AWOS,NU,66.1333333333333,-65.7,24.1,2008-07-02,2013-03-07,null,null,null,null
2765,PANNY LO,ALTA,57.1833333333333,-114.616666666667,691.9,null,null,1966-07-01,2011-08-22,1966-01-01,2007-08-01
6934,PARADISE,NFLD,47.5333333333333,-52.85,154,null,null,1991-10-01,1995-12-31,1991-01-01,1995-12-01
6427,PARADISE,NS,44.8333333333333,-65.2333333333333,45.7,null,null,1950-11-01,1997-12-31,1950-01-01,1997-12-01
6641,PARADISE,NFLD,47.5333333333333,-52.8333333333333,136,null,null,1989-12-01,1990-07-31,1989-01-01,1990-12-01
6640,PARADISE RIVER,NFLD,47.6166666666667,-54.4333333333333,125,null,null,1990-04-01,1991-04-30,1990-01-01,1991-11-01
322,PARADISE VALLEY,BC,49.8166666666667,-123.15,30.5,null,null,1973-12-01,1975-07-31,1974-01-01,1975-12-01
1947,PARADISE VALLEY,ALTA,53.1166666666667,-110.35,658,null,null,1961-07-01,2003-06-30,1961-01-01,2003-06-01
1948,PARADISE VALLEY WEST,ALTA,53.0166666666667,-110.433333333333,655.3,null,null,1971-08-01,1982-03-31,1971-01-01,1982-12-01
5825,PARC DE LA GASPESIE,QUE,48.9833333333333,-66.3666666666667,208.2,null,null,1963-06-01,1965-02-28,1963-01-01,1965-12-01
5826,PARC METIS,QUE,48.6333333333333,-68.1333333333333,15.2,null,null,1971-10-01,1985-01-31,1971-01-01,1985-12-01
48228,PARC NATIONAL DES PINGUALUIT,QUE,61.3128330555556,-73.6684066666667,503.4,2009-10-06,2013-12-30,2009-10-06,2013-12-30,null,null
5966,PARENT,QUE,47.9222244444444,-74.6241686111111,444.7,1953-01-01,2013-12-30,1943-07-01,2013-12-30,1943-01-01,1978-12-01
5967,PARENT,QUE,47.8833333333333,-74.6833333333333,627.9,null,null,1960-08-01,1964-03-31,1960-01-01,1964-12-01
5965,PARENT S,QUE,47.9166666666667,-74.6166666666667,410,null,null,1982-06-01,2004-04-30,1982-01-01,2004-04-01
4807,PARIS,ONT,43.1833333333333,-80.45,266.7,null,null,1870-05-01,1967-10-31,1870-01-01,1967-12-01
2983,PARKBEG,SASK,50.4666666666667,-106.066666666667,609.6,null,null,1981-04-01,2001-09-30,1981-01-01,2001-09-01
5827,PARKE,QUE,47.5666666666667,-69.5166666666667,281.9,null,null,1963-01-01,1982-09-30,1963-01-01,1982-12-01
2425,PARKER RIDGE,ALTA,52.2,-117.133333333333,2023,null,null,1978-01-01,2007-11-30,1978-01-01,2007-11-01
6218,PARKER RIDGE,NB,46.4833333333333,-66.5166666666667,0,null,null,1886-06-01,1896-10-31,1886-01-01,1896-12-01
2424,PARKER RIDGE,ALTA,52.2,-117.116666666667,1981.2,null,null,1974-12-01,1976-01-31,1974-01-01,1975-12-01
